time,x,y,z,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw,state,target_waypoint,obstacle_avoiding
0.0,1.5241476236129299e-16,1.1164029556871343e-17,0.9714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.023003761232325563,0.008008008008008159,0.02129060262402148,0.974857139421704,0.3481173329496621,0.9255270218203833,0.1490438002075422,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.04588807834086818,0.016016016016016165,0.042453205633068876,0.9782788365370949,0.34993432270778363,0.9247644536942502,0.14952148666536175,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.068653283646166,0.02402402402402417,0.06348806579668075,0.9816936627747437,0.35176524439884643,0.9239916742027678,0.15000199611000595,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.09124047593546686,0.03203203203203218,0.08433182523121648,0.9850981826957802,0.35453755851723356,0.9228132105825763,0.1507278938183556,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.11382766822476771,0.040040040040040185,0.1051755846657522,0.9885027026168167,0.35453755851723356,0.9228132105825763,0.1507278938183556,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.1362375410939135,0.048048048048048186,0.1258287569102889,0.9918969162212405,0.3573428575328301,0.9216104154241885,0.15146063631164197,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
0.15852964055800597,0.05605605605605621,0.14635521338754442,0.9952842589479227,0.3592307678739327,0.9207951234166611,0.15195261137868227,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.18070430356202752,0.0640640640640642,0.16675521086705714,0.9986647307968628,0.36113324502634747,0.9199687713771801,0.15244749596992777,0.9999999999999997,0.0,0.0,0.0,NAVIGATE,-1,0
0.20276186801645402,0.07207207207207222,0.18702900611836581,1.0020383317680612,0.36305041857878284,0.9191311802894969,0.15294530718333318,0.9999999999999986,0.0,0.0,0.0,NAVIGATE,-1,0
0.2247026728112972,0.08008008008008019,0.20717685591100887,1.0054050618615182,0.3649824189625951,0.9182821679074635,0.15344606202632546,1.0000000000000027,0.0,0.0,0.0,NAVIGATE,-1,0
0.24652705783037387,0.08808808808808824,0.22719901701452494,1.0087649210772334,0.36692937743758886,0.917421548694944,0.15394977740624907,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.26823536396580194,0.09609609609609623,0.24709574619845254,1.0121179094152069,0.3688914260767165,0.9165491337647957,0.1544564701205033,0.9999999999999984,0.0,0.0,0.0,NAVIGATE,-1,0
0.2898279331327291,0.10410410410410423,0.2668673002323303,1.0154640268754382,0.3708686977496722,0.9156647308168129,0.1549661568460581,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
0.3112475695586097,0.11211211211211222,0.2864516050802104,1.0187998380190573,0.37386292879986455,0.9143154654211141,0.1557361234940701,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
