time,x,y,z,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw,state,target_waypoint,obstacle_avoiding
0.0,1.5241476236129299e-16,1.1164029556871343e-17,0.9714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.023003761232325563,0.008008008008008159,0.02129060262402148,0.974857139421704,0.3481173329496621,0.9255270218203833,0.1490438002075422,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.04588807834086818,0.016016016016016165,0.042453205633068876,0.9782788365370949,0.34993432270778363,0.9247644536942502,0.14952148666536175,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.068653283646166,0.02402402402402417,0.06348806579668075,0.9816936627747437,0.35176524439884643,0.9239916742027678,0.15000199611000595,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.0912997103672868,0.03203203203203217,0.08439543988439566,0.985101618134651,0.3536102232207552,0.9232085196123241,0.15048534596095786,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.11382769263479778,0.040040040040040185,0.1051755846657522,0.9885027026168167,0.3554693852701078,0.922414823245174,0.15097155358962677,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.1362375655039436,0.048048048048048186,0.1258287569102889,0.9918969162212405,0.3573428575328299,0.921610415424188,0.15146063631164186,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.15794351824468023,0.056056056056056194,0.14572291839883092,0.9952499045592138,0.3689314218849736,0.9165302129864885,0.1544732165421397,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
0.18070635104199834,0.0640640640640642,0.16675521086705714,0.9986647307968628,0.351801907930875,0.9239751772329591,0.15001763040895877,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
0.2021281223606724,0.07207207207207221,0.18634179746242766,1.0020008542531065,0.37382566963671965,0.9143308601327588,0.15573518205450496,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
0.22401222730458667,0.0800800800800802,0.20642845758858733,1.0053641772997493,0.3659280573060373,0.9178652806518164,0.15368794178525808,0.9999999999999984,0.0,0.0,0.0,NAVIGATE,-1,0
0.24653131674805268,0.08808808808808824,0.22719901701452494,1.0087649210772334,0.35560976069268146,0.9223534316554821,0.15101604290091997,1.0000000000000013,0.0,0.0,0.0,NAVIGATE,-1,0
0.26823962288348074,0.09609609609609623,0.24709574619845254,1.0121179094152069,0.3688914260767165,0.9165491337647957,0.1544564701205033,0.9999999999999984,0.0,0.0,0.0,NAVIGATE,-1,0
0.2898321920504079,0.10410410410410423,0.2668673002323303,1.0154640268754382,0.3708686977496722,0.9156647308168129,0.1549661568460581,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
0.31061540728913417,0.11211211211211224,0.2857601181055276,1.0187617952440629,0.38531131569509675,0.9090421119246976,0.1586746001879311,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
