time,x,y,z,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw,state,target_waypoint,obstacle_avoiding
0.0,0.05294098112900671,0.0038189381457515944,0.9216651302059355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.11057686948823318,-0.047043422076853324,0.05093510652065422,0.9248946594368892,-0.9042072150224842,0.4260942509311715,0.02920619154711481,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.239420233155542,0.07402713246704032,0.01845788096721497,0.9546900114887025,0.9396724138350997,-0.2520675076234418,0.23125251626268425,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.359045253698563,0.0038971703864999797,0.10030347507888426,1.0065863763229377,-0.586248276173289,0.6841845772744088,0.4338253368622964,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.43894537359190866,0.07304690918477819,0.061811093773233586,0.9956009603307548,0.8654522532704887,-0.4817562396280765,-0.13748935554598254,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.4902459668935513,0.024456596193414892,0.07657052475331322,0.9883283023815479,-0.9471686361531304,0.2877048788363044,-0.14176557191930328,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
0.5751348184963083,0.01999014454512874,0.15544440130657214,1.0193940316272891,-0.052615291218536094,0.9291429329537222,0.365957704212037,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
0.6452058557266045,0.07778955871241162,0.11740538577723977,1.0304489526133322,0.8248688252939479,-0.542863600039385,0.15776733759070655,0.9999999999999994,0.0,0.0,0.0,NAVIGATE,-1,0
0.7129290777900145,0.0882884148890198,0.11779924916877217,0.9635456365724838,0.15502594024215186,0.005815780459524202,-0.9878932809517855,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.7656864433614445,0.12786946264728194,0.1441778832494094,0.9863677299128313,0.75024685803676,0.4999990768098958,0.4325859165474784,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.8115381573184943,0.10354947610823251,0.18086492759795011,0.999212133538838,-0.530405178786347,0.8001237289167905,0.2801291929465996,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.9042912770085207,0.07444375387203939,0.24903376960398874,0.9434536622102794,-0.3137977712605478,0.73494931743378,-0.6011492822548611,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
1.0127616571692573,0.10836516252661595,0.21768748767171883,1.041599329542702,0.3127250831453732,-0.28898471532799563,0.9048153715971652,0.9999999999999997,0.0,0.0,0.0,NAVIGATE,-1,0
1.0596580098486308,0.14734738351588333,0.20662882381936662,1.0179908502360462,0.8312420638719091,-0.2358107447706942,-0.5034182395391169,1.000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
1.1436506081235296,0.12637334274414122,0.2873071816193621,1.007702567513952,-0.24971296521981995,0.9605412793153966,-0.12249034954748995,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
1.2116814944093657,0.07329463919458126,0.2705901212324036,0.9685695557418805,-0.7802147884204597,-0.24572751142357135,-0.5752241946055439,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
1.2979998284808179,0.13708176733737637,0.309277855762268,1.011989784634785,0.7389754312217577,0.4481983456473993,0.5030244079660091,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
1.3552040823143756,0.13063482794492867,0.3202659456755666,1.0677573873193318,-0.11270034936922342,0.19208518907124758,0.9748855888726208,0.9999999999999992,0.0,0.0,0.0,NAVIGATE,-1,0
1.457615335893726,0.14478863737965475,0.3910923486238407,0.9951532883745189,0.1382056067086358,0.691588086981049,-0.708946491789183,0.9999999999999996,0.0,0.0,0.0,NAVIGATE,-1,0
1.5238999390696495,0.16827854154040217,0.40478554214392465,1.0556046694334333,0.3543794944114512,0.2065818133321457,0.9119973291304581,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
1.555638089081117,0.1661296637751903,0.43200351885807636,1.0394221407654998,-0.06770645940092396,0.8575791816573245,-0.5098762423798034,1.0000000000000016,0.0,0.0,0.0,NAVIGATE,-1,0
1.572772257426036,0.149021910505549,0.4329394169380236,1.0392530321582114,-0.9984583392233555,0.054621739503615256,-0.009869671167232722,1.0000000000000056,0.0,0.0,0.0,NAVIGATE,-1,0
