time,x,y,z,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw,state,target_waypoint,obstacle_avoiding
0.0,-0.00412795247734526,0.046574770041527117,0.9693251057513881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.07402633522096402,0.06451576861669957,0.06658760927483502,0.9884934162254829,0.9272878481576533,0.2703475617639428,0.25893907103301306,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.2812735018394946,0.0639511815226607,-0.019745368894370646,0.8000851197169223,-0.0027242210508868973,-0.4165701253137729,-0.9090995046284722,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.48992877976941834,-0.013932913651041746,-0.05737304937761953,0.9899673210640678,-0.37326683487900847,-0.180334189753331,0.9100282687836773,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.7049489603348521,0.04508647218532018,0.14917830493520662,0.9806437928999158,0.2744830075072952,0.9606138073629307,-0.0433611772608235,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.7732244386830696,0.014094834183375517,0.08836666524966508,0.9789106465153892,-0.4539204814337825,-0.8906805365081594,-0.025384609913492392,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.9429704170680869,0.1599006522534633,0.15751627858158804,1.031567000081173,0.8589647864255814,0.40737114357477144,0.3102067811370989,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
1.0581157809079373,0.050937404667878355,0.16254269623490966,0.9946861023834702,-0.9463103328861435,0.04365280099607486,-0.3202985901282004,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
1.1412219445669207,-0.019470566533002914,0.16521990305579917,0.9506158789539505,-0.8472051662713287,0.032214299192959046,-0.5302882661069139,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
1.2573423068531762,0.09316593994558765,0.15953267925366904,0.9782674870665745,0.9699978906449103,-0.04897697260115506,0.2381288481038178,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
1.3021204360705407,0.08387985928073932,0.17303649144502298,1.019938779563851,-0.20737982642756925,0.30157160264116784,0.9306170942290451,1.0000000000000013,0.0,0.0,0.0,NAVIGATE,-1,0
1.3780797378300134,0.14471632593185485,0.182748373213579,1.0643732166786375,0.8009087135076096,0.12785638550639908,0.5849769032302247,0.9999999999999993,0.0,0.0,0.0,NAVIGATE,-1,0
1.4691204869281913,0.13128761516506948,0.26293900267612347,1.1053311300764208,-0.14750219983695328,0.8808212834020867,0.4498855051556582,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
1.5885678295617973,0.18240436376297742,0.26689687371521,0.9974465578158501,0.4279437907187602,0.033134860532033156,-0.9031977596311783,0.9999999999999996,0.0,0.0,0.0,NAVIGATE,-1,0
1.8212624085291,0.053241055615383,0.09997473377239019,0.8994638751313597,-0.5550765674078892,-0.7173443433174049,-0.4210784931876669,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
2.151593024081385,0.16399326819861026,0.3603774052650819,1.0698830983972238,0.33527686314530336,0.7883092248574065,0.5159050213403246,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
2.2972171787623994,0.055170939761076426,0.3082026848993164,0.9883852836121161,-0.7472821296433003,-0.3582834213187553,-0.5596448952004316,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
2.3445786884594075,0.03997563085608499,0.2641217748517013,0.9800733309272311,-0.32083666678284395,-0.9307327897615504,-0.17550016327731227,1.0000000000000036,0.0,0.0,0.0,NAVIGATE,-1,0
2.492515294450466,0.1409998103947475,0.36863483015143317,1.0075756183340792,0.6828883146391008,0.7064719012551156,0.1859058968035966,0.9999999999999994,0.0,0.0,0.0,NAVIGATE,-1,0
2.6069435327502255,0.13299993512483532,0.38864713909031173,1.1199559155706826,-0.06991172274238332,0.17488960099563636,0.9821028349856147,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
2.6560259954474352,0.12137837217767722,0.39822556223013533,1.0732410225573972,-0.2367762803356396,0.1951496036153076,-0.9517634292612857,0.9999999999999977,0.0,0.0,0.0,NAVIGATE,-1,0
2.7856693072292544,0.13997305642473862,0.48727037614071456,0.9808686937833516,0.14342956834020854,0.6868446407820523,-0.7125113320886298,0.9999999999999993,0.0,0.0,0.0,NAVIGATE,-1,0
2.865668725581997,0.1258468855891417,0.43692174154827895,1.041411019713052,-0.17657841927437756,-0.6293625082426554,0.7567845763921703,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
2.9507408793766396,0.09220947229142394,0.4869930657910445,1.101399837558328,-0.395398632776076,0.5885747804579362,0.7051522169061843,1.0000000000000022,0.0,0.0,0.0,NAVIGATE,-1,0
3.157404835655823,0.22890416152576612,0.4665548517498014,0.9477546874009115,0.6614345902179515,-0.09889588106807101,-0.7434540251898432,0.9999999999999997,0.0,0.0,0.0,NAVIGATE,-1,0
3.2865125097901604,0.18167755505684438,0.46989961245863304,1.0678681826360785,-0.36579240378679645,0.025906753655490784,0.9303358304649496,0.9999999999999982,0.0,0.0,0.0,NAVIGATE,-1,0
3.363259288585209,0.19019248707416825,0.5460712047530831,1.0639372138643186,0.11094839615435738,0.9925053987981127,-0.05121998386743409,1.0000000000000024,0.0,0.0,0.0,NAVIGATE,-1,0
3.402424116552293,0.21312972979770234,0.5262971872208151,1.0887717639219807,0.5856592231890188,-0.5048922351679157,0.6341033868075234,0.9999999999999952,0.0,0.0,0.0,NAVIGATE,-1,0
3.4562813447654905,0.24485362872161595,0.5623575875549129,1.0644028740084386,0.5890369775127009,0.6695554437252194,-0.4524720399103391,0.9999999999999986,0.0,0.0,0.0,NAVIGATE,-1,0
3.51497124366313,0.2444397352596962,0.595078762862939,1.015682676848752,-0.00705220948909143,0.5575265236884239,-0.830129171710774,0.9999999999999962,0.0,0.0,0.0,NAVIGATE,-1,0
3.6332303559632875,0.2500406370922037,0.5181147220548084,1.1052950864981324,0.04736127071791025,-0.6508085449921673,0.7577632531346277,1.0000000000000053,0.0,0.0,0.0,NAVIGATE,-1,0
3.7514863638252454,0.26910496172215603,0.6324651131017702,1.0819493590676588,0.16121231364588615,0.966973205965526,-0.1974168404004084,0.9999999999999938,0.0,0.0,0.0,NAVIGATE,-1,0
3.836192425567524,0.19134594919779277,0.6278576735083053,1.1152273452975254,-0.9179863981983725,-0.0543932688959521,0.39286428320934347,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
4.001464885234134,0.3326834557732205,0.6453970445592782,1.0313758955639125,0.8551788172121081,0.10612397907281973,-0.5073528275839729,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
4.135227691688277,0.28877251529563286,0.589332080387279,1.1446059158290995,-0.3282746649954709,-0.41913717017607366,0.8464985392184136,1.0000000000000018,0.0,0.0,0.0,NAVIGATE,-1,0
4.288176236726952,0.32629716850970963,0.7338734963190389,1.111546319475652,0.24534168144318208,0.9450329579481175,-0.21614848539479686,1.0000000000000004,0.0,0.0,0.0,NAVIGATE,-1,0
4.441506851911395,0.2974817994975399,0.5851049520907868,1.134952991809387,-0.18792965108440587,-0.9702468358931219,0.15265491699474865,0.9999999999999973,0.0,0.0,0.0,NAVIGATE,-1,0
4.592418932227615,0.22945048623646686,0.7148926860694318,1.0988788943150405,-0.45080097708891576,0.860022164605302,-0.2390404891295454,1.0000000000000013,0.0,0.0,0.0,NAVIGATE,-1,0
4.666331225636103,0.2564189626653491,0.7502001636690913,1.1579475867125937,0.36487132498834496,0.4776942504615198,0.7991727718567863,1.0000000000000013,0.0,0.0,0.0,NAVIGATE,-1,0
4.7114564130884755,0.285251144861316,0.7183361775739084,1.1441753609463527,0.6389376714810986,-0.7061241823940085,-0.30520041120664376,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
4.762971480819712,0.3189668316050228,0.73398756544183,1.1085090080551188,0.6544820424115041,0.30382155274603495,-0.692347976271945,1.0000000000000016,0.0,0.0,0.0,NAVIGATE,-1,0
4.849739263443008,0.35498689121528765,0.7185122622176898,1.1859151990036303,0.41513172886584665,-0.17835310245654745,0.8921075151196616,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
4.927123748263009,0.4081484858559277,0.7704185960101041,1.164283373876018,0.6869800162693612,0.6707589242617632,-0.2795369792527367,0.9999999999999972,0.0,0.0,0.0,NAVIGATE,-1,0
5.085603411208119,0.3182847508556549,0.8212885789102832,1.0440645835862639,-0.5670363839137982,0.3209874500919277,-0.7585755046146982,0.9999999999999991,0.0,0.0,0.0,NAVIGATE,-1,0
5.228116842486361,0.4408233488210838,0.8462107965177584,1.1124257799837134,0.859838941960396,0.1748762722498583,0.4796824817443478,0.9999999999999981,0.0,0.0,0.0,NAVIGATE,-1,0
5.367693791391714,0.30439834159714346,0.8576708331465198,1.085248406487679,-0.9774178923802791,0.08210551039149305,-0.19471247730499697,1.0000000000000016,0.0,0.0,0.0,NAVIGATE,-1,0
5.418920233649669,0.33701890133239554,0.8259328548477373,1.1087590041507014,0.636791436168616,-0.6195624154213777,0.4589543334794283,1.0000000000000033,0.0,0.0,0.0,NAVIGATE,-1,0
