time,x,y,z,velocity_x,velocity_y,velocity_z,speed,roll,pitch,yaw,state,target_waypoint,obstacle_avoiding
0.0,1.5241476236129299e-16,1.1164029556871343e-17,0.9714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.023003761232325563,0.008008008008008159,0.02129060262402148,0.974857139421704,0.3481173329496621,0.9255270218203833,0.1490438002075422,0.9999999999999999,0.0,0.0,0.0,NAVIGATE,-1,0
0.04588807834086818,0.016016016016016165,0.042453205633068876,0.9782788365370949,0.34993432270778363,0.9247644536942502,0.14952148666536175,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.068653283646166,0.02402402402402417,0.06348806579668075,0.9816936627747437,0.35176524439884643,0.9239916742027678,0.15000199611000595,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.0912997103672868,0.03203203203203217,0.08439543988439566,0.985101618134651,0.3536102232207552,0.9232085196123241,0.15048534596095786,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.11376862558853784,0.04004004004004018,0.10511209839734229,0.9884992671779458,0.3564038552441578,0.922014183103636,0.15121553532238496,0.9999999999999997,0.0,0.0,0.0,NAVIGATE,-1,0
0.13623754080978887,0.048048048048048186,0.1258287569102889,0.9918969162212405,0.356403855244158,0.9220141831036366,0.15121553532238505,1.0000000000000002,0.0,0.0,0.0,NAVIGATE,-1,0
0.15852964027388133,0.05605605605605621,0.14635521338754442,0.9952842589479227,0.3592307678739327,0.9207951234166611,0.15195261137868227,1.0,0.0,0.0,0.0,NAVIGATE,-1,0
0.18070430327790288,0.0640640640640642,0.16675521086705714,0.9986647307968628,0.36113324502634747,0.9199687713771801,0.15244749596992777,0.9999999999999997,0.0,0.0,0.0,NAVIGATE,-1,0
0.20276186773232932,0.07207207207207222,0.18702900611836581,1.0020383317680612,0.36305041857878373,0.9191311802894991,0.15294530718333357,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
0.22470267252717258,0.08008008008008019,0.20717685591100887,1.0054050618615182,0.36498241896259376,0.91828216790746,0.15344606202632488,0.9999999999999988,0.0,0.0,0.0,NAVIGATE,-1,0
0.24652705754624926,0.08808808808808824,0.22719901701452494,1.0087649210772334,0.36692937743758886,0.917421548694944,0.15394977740624907,0.9999999999999998,0.0,0.0,0.0,NAVIGATE,-1,0
0.2682353636816773,0.09609609609609623,0.24709574619845254,1.0121179094152069,0.36889142607671743,0.9165491337647981,0.15445647012050367,1.0000000000000009,0.0,0.0,0.0,NAVIGATE,-1,0
0.2898279328486044,0.10410410410410423,0.2668673002323303,1.0154640268754382,0.3708686977496722,0.9156647308168129,0.1549661568460581,1.0000000000000007,0.0,0.0,0.0,NAVIGATE,-1,0
0.3113051080001722,0.11211211211211224,0.2865139358856968,1.018803273457928,0.37286132610523715,0.9147681440746804,0.15547885412882081,1.000000000000001,0.0,0.0,0.0,NAVIGATE,-1,0
